index,published,keyword,domain,language,valid,title,description,url,image,archive,content,quote,de,en,la,added
34753773d4a66267b454f15155c18b2a,2026-01-01T11:24:00Z,'Gewitter',www.computerbase.de,de,0.9,„Wettervorhersage“ von MSI: Lightning-Grafikkartenserie kehrt zurück,MSI hat heimlich einen Teaser für die Rückkehr seiner Flaggschiff-Grafikkartenserie Lightning auf Social Media platziert. Eine Wettervorhersage warnt vor Gewitter am 5. Januar – womit nur der Beginn der CES 2026 gemeint sein kann.,https://www.computerbase.de/news/grafikkarten/wettervorhersage-von-msi-lightning-grafikkartenserie-kehrt-zurueck.95605/,https://pics.computerbase.de/1/2/0/7/3/1-e1ef76f3bb301b7d/article-1280x720.b8337a85.jpg,http://web.archive.org/web/20260101120814/https://www.computerbase.de/news/grafikkarten/wettervorhersage-von-msi-lightning-grafikkartenserie-kehrt-zurueck.95605/,MSI hat heimlich einen Teaser für die Rückkehr seiner Flaggschiff-Grafikkartenserie Lightning auf Social Media platziert. Eine Wettervorhersage warnt vor Gewitter am 5. Januar womit nur der Beginn de… [+1450 chars],,„Wettervorhersage“ von MSI: Lightning-Grafikkartenserie kehrt zurück. MSI hat heimlich einen Teaser für die Rückkehr seiner Flaggschiff-Grafikkartenserie Lightning auf Social Media platziert. Eine Wettervorhersage warnt vor Gewitter am 5. Januar – womit nur der Beginn der CES 2026 gemeint sein kann.,“Weathercast” from MSI: Lightning graphics card series returns. MSI has secretly posted a teaser for the return of its flagship Lightning graphics card series on social media. A weather forecast warns of thunderstorms on January 5th - which can only mean the start of CES 2026.,"""Tempestas"" ex MSI: Fulguratio graphics card series redit. MSI latenter teorem misit pro reditu eius praetoriae Fulgurae in instrumentis socialibus ad seriem chartarum graphicarum. Praedictio tempestatis admonet tonitribus die 5 mensis Ianuarii - quae initium CES MMXXVI non potest significare.",2026-01-03 20:12:51+00:00
b9d31bd0a1dae5bdc2dee838e18d41a0,2026-01-02T04:58:02Z,'Gewitter',www.zeit.de,de,0.9,"DWD-Prognose: Schnee, Sturm, Gewitter: Winter zeigt Muskeln","Hier finden Sie Informationen zu dem Thema „DWD-Prognose“. Lesen Sie jetzt „Schnee, Sturm, Gewitter: Winter zeigt Muskeln“.",https://www.zeit.de/news/2026-01/02/schnee-sturm-gewitter-winter-zeigt-muskeln,https://img.zeit.de/news/2026-01/02/schnee-sturm-gewitter-winter-zeigt-muskeln-image-group/wide__1300x731,,"Schnee, Sturm und sogar Gewitter: Der Winter zeigt in Baden-Württemberg am Freitag seine raue Seite. Nach Angaben des Deutschen Wetterdienstes (DWD) wird es wechselnd bis stark bewölkt mit Schnee- od… [+808 chars]",,"DWD-Prognose: Schnee, Sturm, Gewitter: Winter zeigt Muskeln. Hier finden Sie Informationen zu dem Thema „DWD-Prognose“. Lesen Sie jetzt „Schnee, Sturm, Gewitter: Winter zeigt Muskeln“.","DWD forecast: snow, storm, thunderstorm: winter is showing its muscles. Here you will find information on the topic of “DWD forecast”. Read “Snow, storm, thunderstorm: Winter shows its muscles” now.","DWD forecast: nix, tempestas, tonitribus: hiemps toros suos ostendit. Hic informationes invenies in argumento ""DWD praecognoscendi"". Lege ""Nivis, procella, tonitruum: hiemps toros suos ostendit"" nunc.",2026-01-03 20:12:51+00:00
f665ed7b5b71cbab5011a1d5f7460d0b,2026-01-02T09:05:00Z,'Gewitter Warnung',www.stern.de,de,0.9,"Wind, Regen, Gewitter: Hier sehen Sie aktuelle Wetterwarnungen für Ihren Wohnort","Droht ein Unwetter, gibt der Deutsche Wetterdienst (DWD) eine Warnung mit Gefahrenhinweisen heraus. Sehen Sie hier, ob es aktuelle Warnungen für ihren Wohnort gibt.",https://www.stern.de/panorama/wetter/schnee--eis--glaette--hier-finden-sie-aktuelle-warnungen-des-dwd-35919622.html,https://image.stern.de/35923446/t/Dr/v2/w1440/r1.7778/-/teaser-ani-unwetterwarnung.gif,,"Die Karten in diesem Artikel zeigen aktuelle Unwetterwarnungen des Deutschen Wetterdienstes (DWD). Die Warnungen sind je nach Abstufung unterschiedlich eingefärbt. Eine grüne Einfärbung bedeutet, das… [+1583 chars]",,"Wind, Regen, Gewitter: Hier sehen Sie aktuelle Wetterwarnungen für Ihren Wohnort. Droht ein Unwetter, gibt der Deutsche Wetterdienst (DWD) eine Warnung mit Gefahrenhinweisen heraus. Sehen Sie hier, ob es aktuelle Warnungen für ihren Wohnort gibt.","Wind, rain, thunderstorms: Here you can see current weather warnings for your place of residence. If a storm is imminent, the German Weather Service (DWD) issues a warning with danger information. Check here whether there are current warnings for your place of residence.","Ventus, pluvia, tonitribus: Hic videre potes monita tempestatis pro residentiae tuae loco. Si tempestas immineat, Germanorum Tempestas Service (DWD) admonitionem cum periculo informationis praebet. Hic inspicias num monita sint currenti tuo commorationis loco.",2026-01-04 05:19:39+00:00
64c002a7b73fde21b2b4a30a7f912fb4,2026-01-02T04:58:02Z,'Gewitter',www.stern.de,de,0.9,"DWD-Prognose: Schnee, Sturm, Gewitter: Winter zeigt Muskeln","Blitze zucken, Schnee fällt, Sturmböen fegen durchs Land: Was der Winter in Baden-Württemberg jetzt alles auffährt und wo es besonders ungemütlich wird.",https://www.stern.de/gesellschaft/regional/baden-wuerttemberg/dwd-prognose--schnee--sturm--gewitter--winter-zeigt-muskeln-37004384.html,https://image.stern.de/37004386/t/cy/v1/w1440/r1.7778/-/02--fxuqbsrp5xv3axs2048jpeg---b41d973702ee1d84.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Blitze zucken, Schnee fällt, Sturmböen fegen durchs Land: Was der Winter in Baden-Württemberg jetzt alles auffährt und wo es besonders ungemütlic… [+976 chars]",,"DWD-Prognose: Schnee, Sturm, Gewitter: Winter zeigt Muskeln. Blitze zucken, Schnee fällt, Sturmböen fegen durchs Land: Was der Winter in Baden-Württemberg jetzt alles auffährt und wo es besonders ungemütlich wird.","DWD forecast: snow, storm, thunderstorm: winter is showing its muscles. Lightning flashes, snow falls, squalls sweep through the country: what the winter in Baden-Württemberg is about to throw up and where it will be particularly uncomfortable.","DWD forecast: nix, tempestas, tonitribus: hiemps toros suos ostendit. Fulguratio micat, nix cadit, procellis per regionem verrunt: quod hiems in Baden-Württemberg iactura est et ubi maxime incommoda erit.",2026-01-05 01:00:37+00:00
875fd86c0c55c3a6d88acee36c6115ab,2026-01-02T06:45:58Z,'Gewitter',www.tagesspiegel.de,de,0.9,Stürmischer Start ins Wochenende: Heftige Böen in Potsdam – Unwetterwarnung,Der Deutsche Wetterdienst warnt in weiten Teilen Brandenburgs vor Sturmböen. Auch Schneeschauer und kurze Gewitter sind möglich.,https://www.tagesspiegel.de/potsdam/landeshauptstadt/sturmischer-start-ins-wochenende-heftige-boen-in-potsdam--unwetterwarnung-15094590.html,https://www.tagesspiegel.de/images/10825450/alternates/BASE_16_9_W1400/1700743530000/wetter.jpeg,,In Potsdam drohen am Freitag bis in die Abendstunden Sturmböen. Laut einer Unwetterwarnung des Deutschen Wetterdienstes (DWD) treten Sturmböen mit Geschwindigkeiten zwischen 55 und 65 Kilometern auf.… [+1712 chars],,Stürmischer Start ins Wochenende: Heftige Böen in Potsdam – Unwetterwarnung. Der Deutsche Wetterdienst warnt in weiten Teilen Brandenburgs vor Sturmböen. Auch Schneeschauer und kurze Gewitter sind möglich.,Stormy start to the weekend: strong gusts in Potsdam - severe weather warning. The German Weather Service warns of squalls in large parts of Brandenburg. Snow showers and short thunderstorms are also possible.,Tempestas procellarum incipiunt ad volutpat: procellae validae in Potsdam - tempestates graves monent. Ministerium Tempestatis Germanicae in magnis Brandenburgensibus procellis monet. Imbrium nivis et breves tonitribusque possibiles sunt.,2026-01-05 01:00:37+00:00
57c795f707ba54abc350dc506e9f8f3a,2026-01-03T03:02:40Z,'Gewitter',www.tagesspiegel.de,de,0.9,Wetter: Meistens zu trocken: 2025 war extrem blitzarm,Nicht einmal 100.000 Einschläge hat das System des Informationsdienstes Aldis/Blids deutschlandweit gezählt. Oft fehlten wichtige Zutaten für Gewitter.,https://www.tagesspiegel.de/gesellschaft/panorama/wetter-meistens-zu-trocken-2025-war-extrem-blitzarm-15098139.html,https://www.tagesspiegel.de/images/15098138/alternates/BASE_16_9_W1400/1767409360000/gewitter.jpeg,http://web.archive.org/web/20260104152911/https://www.tagesspiegel.de/gesellschaft/panorama/wetter-meistens-zu-trocken-2025-war-extrem-blitzarm-15098139.html,"2025 hat es in Deutschland ungewöhnlich selten geblitzt. 99.930 Erdblitze zählte der Informationsdienst Aldis/Blids im Jahresverlauf. Das waren nicht einmal halb so viele wie im Vorjahr, als das Sens… [+3738 chars]",,Wetter: Meistens zu trocken: 2025 war extrem blitzarm. Nicht einmal 100.000 Einschläge hat das System des Informationsdienstes Aldis/Blids deutschlandweit gezählt. Oft fehlten wichtige Zutaten für Gewitter.,"Weather: Mostly too dry: 2025 was extremely low in lightning. The Aldis/Blids information service system did not even count 100,000 impacts across Germany. Important ingredients for thunderstorms were often missing.","Tempestas: Plerumque nimium siccus: 2025 Fulmine depressus erat. Aldis/Blids informationes servitii systematis 100,000 impactorum trans Germaniam ne numerabat. Magnae res pro tonitribus saepe desunt.",2026-01-05 01:00:37+00:00
9c6120eb783c740d96299ee96fe8cfe6,2026-01-03T03:03:20Z,'Gewitter',www.tagesspiegel.de,de,0.9,Wetter: Ungewöhnlich wenig Blitze in Berlin und Brandenburg,Für ein Gewitter braucht es unter anderem feuchte und energiereiche Luftmassen. Der Sommer 2025 war allerdings ziemlich trocken. Das fällt auch bei der Blitz-Statistik auf.,https://www.tagesspiegel.de/berlin/wetter-ungewohnlich-wenig-blitze-in-berlin-und-brandenburg-15098141.html,https://www.tagesspiegel.de/images/15098140/alternates/BASE_16_9_W1400/1767409400000/ungewohnlich-wenig-blitze-in-berlin-und-brandenburg.jpeg,,In Berlin und Brandenburg hat es 2025 viel seltener geblitzt als 2024. Nach Angaben des Informationsdienstes Aldis/Blids sank die Zahl der Erdblitze in beiden Ländern um rund 73 Prozent. In Brandenbu… [+1658 chars],,Wetter: Ungewöhnlich wenig Blitze in Berlin und Brandenburg. Für ein Gewitter braucht es unter anderem feuchte und energiereiche Luftmassen. Der Sommer 2025 war allerdings ziemlich trocken. Das fällt auch bei der Blitz-Statistik auf.,"Weather: Unusually few lightning strikes in Berlin and Brandenburg. A thunderstorm requires, among other things, moist and energetic air masses. However, the summer of 2025 was quite dry. This is also noticeable in the lightning statistics.","Tempestas: Solent pauca fulmina in Berlin et Brandenburg. Tonitruum requirit, inter cetera, humidum et acerrimum aeris massas. Aestas autem 2025 admodum sicca erat. Hoc quoque notabile est in fulminibus mutant.",2026-01-05 01:00:37+00:00
3172a4acc4d733a3d189609be94cff9c,2026-01-03T03:00:26Z,'Gewitter',www.stern.de,de,0.9,Wetter: Ungewöhnlich wenig Blitze in Berlin und Brandenburg,Für ein Gewitter braucht es unter anderem feuchte und energiereiche Luftmassen. Der Sommer 2025 war allerdings ziemlich trocken. Das fällt auch bei der Blitz-Statistik auf.,https://www.stern.de/gesellschaft/regional/berlin-brandenburg/wetter--ungewoehnlich-wenig-blitze-in-berlin-und-brandenburg-37006880.html,https://image.stern.de/37006882/t/bz/v1/w1440/r1.7778/-/03--mn5gkxom5wv8axs2048jpeg---1d89e7fcda1ddcc3.jpg,http://web.archive.org/web/20260103040623/https://www.stern.de/gesellschaft/regional/berlin-brandenburg/wetter--ungewoehnlich-wenig-blitze-in-berlin-und-brandenburg-37006880.html,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Für ein Gewitter braucht es unter anderem feuchte und energiereiche Luftmassen. Der Sommer 2025 war allerdings ziemlich trocken. Das fällt auch b… [+1790 chars]",,Wetter: Ungewöhnlich wenig Blitze in Berlin und Brandenburg. Für ein Gewitter braucht es unter anderem feuchte und energiereiche Luftmassen. Der Sommer 2025 war allerdings ziemlich trocken. Das fällt auch bei der Blitz-Statistik auf.,"Weather: Unusually few lightning strikes in Berlin and Brandenburg. A thunderstorm requires, among other things, moist and energetic air masses. However, the summer of 2025 was quite dry. This is also noticeable in the lightning statistics.","Tempestas: Solent pauca fulmina in Berlin et Brandenburg. Tonitruum requirit, inter cetera, humidum et acerrimum aeris massas. Aestas autem 2025 admodum sicca erat. Hoc quoque notabile est in fulminibus mutant.",2026-01-07 10:15:18+00:00
6768096fe930edf0506eec728cff4615,2026-01-03T03:00:38Z,'Gewitter',www.stern.de,de,0.9,Spitzenwert gab es 2006: Ungewöhnlich wenig Blitzeinschläge in NRW im Jahr 2025,Mehr als 8.000 Blitze weniger als im Vorjahr: Wie beeinflussen trockene Monate und kühle Temperaturen das Gewitter-Risiko? Die Meteorologen haben Erklärungen.,https://www.stern.de/gesellschaft/regional/nordrhein-westfalen/spitzenwert-gab-es-2006--ungewoehnlich-wenig-blitzeinschlaege-in-nrw-im-jahr-2025-37006892.html,https://image.stern.de/37006894/t/Xz/v1/w1440/r1.7778/-/03--noa7akkbdrv5axs2048jpeg---d1de0f8960afcd30.jpg,http://web.archive.org/web/20260104153703/https://www.stern.de/gesellschaft/regional/nordrhein-westfalen/spitzenwert-gab-es-2006--ungewoehnlich-wenig-blitzeinschlaege-in-nrw-im-jahr-2025-37006892.html,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Mehr als 8.000 Blitze weniger als im Vorjahr: Wie beeinflussen trockene Monate und kühle Temperaturen das Gewitter-Risiko? Die Meteorologen haben… [+1792 chars]",,Spitzenwert gab es 2006: Ungewöhnlich wenig Blitzeinschläge in NRW im Jahr 2025. Mehr als 8.000 Blitze weniger als im Vorjahr: Wie beeinflussen trockene Monate und kühle Temperaturen das Gewitter-Risiko? Die Meteorologen haben Erklärungen.,"There was a peak in 2006: unusually few lightning strikes in North Rhine-Westphalia in 2025. More than 8,000 fewer lightning strikes than in the previous year: How do dry months and cool temperatures influence the risk of thunderstorms? The meteorologists have explanations.","Vertex anno 2006 factus est: pauca rarissima fulgura in Rheno-Westphalia septentrionali anno 2025. Plus quam 8,000 pauciora fulmina feriunt quam anno priore: Quomodo menses sicci et frigus temperaturae periculum tonitruum commovent? Explicationes astrologi habent.",2026-01-07 10:15:18+00:00
ed5fe203985a6c1ea485670d64c4c6d1,2026-01-06T10:44:03Z,'Gewitter',www.bild.de,de,0.9,„Gewitter im Kopf“ ohne Jan Zimmermann - Bester Freund Tim meldet sich zurück,Tim Lehmann äußert sich erstmals seit dem Tod von Jan Zimmermann in einem Video und bewegt die Fans.,https://www.bild.de/unterhaltung/bildgg/youtube-star-jan-zimmermann-27-emotionales-video-von-bestem-freund-695b7022b0086aa64be6ec2c,"https://images.bild.de/695b7022b0086aa64be6ec2c/33c5018e6671d5e65bce21e073b6434d,4887d1d9?w=1280",,Königswinter Die Nachricht vom viel zu frühen Tod des YouTube-Stars Jan Zimmermann (27) sorgte im November 2025 deutschlandweit für große Trauer und Fassungslosigkeit. Der an Tourette erkrankte YouTu… [+3055 chars],,„Gewitter im Kopf“ ohne Jan Zimmermann - Bester Freund Tim meldet sich zurück. Tim Lehmann äußert sich erstmals seit dem Tod von Jan Zimmermann in einem Video und bewegt die Fans.,“Thunderstorm in the head” without Jan Zimmermann - best friend Tim reports back. Tim Lehmann speaks out in a video for the first time since Jan Zimmermann's death and moves the fans.,"""Tempestas in capite"" sine Ian Zimmermann - amicus optimus Tim refert retro. Tim Lehmann loquitur in video primum ex quo mortem Jan Zimmermann fans movet.",2026-01-08 20:14:38+00:00
